place_id,Restaurant Name,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Ayyappan S has served us well and is very polite and kind. Very good service,good,0.7625,excellent,0.9994,good,0.7937,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Went with an ex colleague. Food was excellent as usual,average,0.8925,good,0.727,good,0.9974,3,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Food was amazing we really enjoyed. Thilaka who served was amazing and helpful lady. We definitely recommend & caming back specially for fish head curry.,excellent,0.5227,excellent,0.9963,good,0.9989,5,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,4,"signature fish head, South Indian-style.",good,0.2551,good,0.0819,good,0.7908,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"Muthu Curry Restaurant never disappoints! The staff, especially Venkat, always goes the extra mile , he even makes special juices for me to try every time I visit. He also recommends a variety of dishes, which I really appreciate. The nool prata with curry is the best combination — absolutely delicious. Highly recommended!",excellent,0.4275,excellent,0.9927,excellent,0.9976,5,5,5
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,4,"Food was awesome
Thilaga was very welcoming and kind with her service. She made sure we were satisfied with everything",good,0.8152,excellent,0.999,good,0.9989,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,4,"好吃~~
衛生^^",good,0.3644,good,0.4075,good,0.4207,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Great taste of home with excellent service (Ayyappan),good,0.8781,good,0.9744,good,0.9959,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Ayaappan was excellent.,excellent,0.8315,excellent,0.9486,good,0.9863,5,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"The 𝐅𝐢𝐬𝐡 𝐇𝐞𝐚𝐝 𝐂𝐮𝐫𝐫𝐲 is really good, thick and shiok. Fish is good but just dislike the fish scales when you are happily chewing and the scales gets in your way...

𝐇𝐲𝐝𝐞𝐫𝐚𝐛𝐚𝐝𝐢 𝐌𝐮𝐭𝐭𝐨𝐧 𝐁𝐢𝐫𝐲𝐚𝐧𝐢 was decent as well, soft fluffy rice that is not dry and felt very smooth and nice.

Also had the 𝐏𝐚𝐧𝐞𝐞𝐫 𝐌𝐚𝐤𝐡𝐧𝐢 and quite enjoy it and find it toward the sweeter type.

Got the 𝐅𝐫𝐢𝐞𝐝 𝐕𝐞𝐧𝐝𝐚𝐤𝐤𝐚𝐢 (𝐋𝐚𝐝𝐲 𝐅𝐢𝐧𝐠𝐞𝐫) I like la since its one of my favorite veggies and they fried it with the spices batter which was yummy too.

However we find that the 𝐌𝐚𝐬𝐚𝐥𝐚 𝐂𝐡𝐚𝐢 is too tiny la, wasn't expecting a small cup of it. Had to put at least 2 cube of sugar and it's perfect.

✨Fish Head Curry $36++
✨Paneer Makhni $14.50++
✨Hyderabadi Mutton Biryani $20.00++
✨Fried Vendakkai (Lady Finger) $14.00++
✨Masala Chai $5.50",good,0.7046,excellent,0.6501,good,0.9796,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Karthik displayed excellent customer service. He gave great food recommendations and regularly checked in to ensure we were enjoying our meal. His attentiveness made our dining experience very pleasant.,good,0.814,excellent,0.9976,good,0.9915,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"Muthu's Curry never disappoints!
The food is consistently authentic, flavourful, and comforting — especially the fish head curry, which is rich, aromatic, and perfectly spiced. Every dish feels freshly prepared and true to traditional South Indian taste. A go-to place for a satisfying Indian meal in Singapore.
A special mention to Thilaga, who served us with a big smile and genuine care. Her service was attentive, friendly, and made us feel very welcome throughout the meal. She checked in at the right moments and ensured everything was well taken care of — truly excellent hospitality.",good,0.8049,excellent,0.9936,good,0.9971,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,1,"It’s the worst curry i have ever. I only have it one spoon,that’s it. Bye bye. It was having at takashimaya.why I can’t post pictures?",poor,0.9106,terrible,0.6629,poor,0.9972,2,1,2
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,1,Pathetic portion $5.30 for a bowl of curry with 1 chicken wing 1 small bony chicken part n 2 small mid size potatoes.,poor,0.9822,poor,0.5403,good,0.8626,2,2,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,One of the best mutton curry in Singapore,excellent,0.6545,excellent,0.6875,good,0.9895,5,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,3,"Came for dinner & was surprised there was no queue. Pork & mutton curry were sold out, so took away chicken & vegetable curry instead. The vegetable curry was very spicy but bland, lacking umami. Chicken curry was slightly better lemak.",poor,0.4971,poor,0.2053,good,0.4869,2,2,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"The best curry vegetables & mutton I have eaten so far. The curry is the old school type which is not commonly found in Singapore anymore. However, the curry broth is too spicy for me. I will definitely patronise in future.",good,0.1977,excellent,0.0445,good,0.9428,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,4,Great curry,excellent,0.8632,excellent,0.9535,good,0.998,5,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,4,"First try at this famed curry stall.

Had the mutton curry with bread instead of rice as I just had lunch this was about 3pm

Portion was quite ok. Curry is mild spicy for me. Enjoyed it. Perfect with the bread.

Mutton was not as tender as it looks. Not tough either.

Overall I enjoyed it. Eat again? Ya don't mind if I am in the vicinity.",good,0.8174,excellent,0.8913,good,0.9921,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,4,Opens at 12pm. Don't come too early.,poor,0.5163,poor,0.2837,good,0.4505,2,2,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,Rich and delicious,average,0.9735,excellent,0.9147,good,0.9983,3,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,I absolutely love the classic taste of old-school curry chicken and vegetables. It’s spicy and really packs a punch that makes your stomach do a happy dance!,average,0.5375,excellent,0.1332,good,0.9981,3,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"Best hawker curry. Try the fish and mutton, not to forget to add a serving of veg. Some said it's spicy but not to me. Best for the wet weather in Dec. Check the queue.",good,0.5773,excellent,0.1935,good,0.9439,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,4,"Order curry chicken for $4.50 + 50cent rice. Lady is hilarious calling everyone little boy.

Pro
Spice level. I would classify it above zong la. Not advised to consumed alone because it can get one dimension of spice.

It is better consumed with rice. Starch from rice gives the curry a much needed sweetness.

Taste of chicken, surface was soaked but not penetrated. Definitely not the most tender chicken breast but still acceptable",good,0.7973,good,0.323,good,0.8527,4,4,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"Michelin bip for 2024 and 2025 for the Curry Fish Head.
We ordered the Fish Meat and Vegetable. Equally good. Very spicy.",good,0.5194,excellent,0.3288,good,0.9272,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"I had a really good meal at Nana Curry in Vivocity. Their curry rice was rich, creamy and packed with flavour. The portion was generous and the curry had the right balance of spice and fragrance that made it really comforting. It’s the kind of dish that makes you want to come back again.

We also tried the truffle curry noodle, which honestly surprised me. At first I was a bit unsure about mixing truffle with curry, but it turned out to be a great choice. The noodles were springy, the curry base was still strong, and the truffle gave it a nice twist without being too overpowering. It felt different but in a good way, and I’m glad we gave it a try.

Overall, it’s a nice spot if you’re craving a good bowl of curry with something a little unique on the side.",good,0.8476,excellent,0.4799,good,0.9945,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"Traditional curry with rice or bread, it packs a spicy kick and comes with different choices of meat (chicken, lamb, or fish) and vegetables. Tau pok and vegetables can be added that soaks up the aromatic curry gravy. Great on rainy day, cool day.",good,0.4862,excellent,0.3271,good,0.9776,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,4,"This is one spicy curry I can find in Singapore, especially this outlet in the hawker centre setting. The sauce is outrageously spicy, simply love it to go with rice or toasted bread.

Love the curry fish head, curry vegetables and curry lamb. World best! 😎💪💪💪

Opens at 11am plus and usually sold out by 6pm",good,0.1791,excellent,0.3068,good,0.9413,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,4,They don’t open till 12 pm though they state 11 am on the website. Still waiting at 11.42 am,good,0.3241,good,0.2978,good,0.2021,4,4,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,1,"I live just next to the Bukit Merah View hawker centre and decided to try Nama Curry for dinner. I ordered one bowl of chicken curry with added taupok and one plate of rice. I told the lady I would be sharing the meal with my husband and politely asked for an extra plate. However, she refused and said they don’t give extra plates because “Everyone wants to share and we have to wash so many more plates,” and refused to give one. I decided to pay S$ 30 cents for the box. Won’t go back anything more.
Honestly, the service was disappointing. For a neighbourhood stall, I guess better attitude will attract more customers, especially for such a simple request. Very jialat service.",poor,0.7503,good,0.5963,good,0.9841,2,4,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"Still the best nyonya homemade style curry anywhere (and I fly to SG from Australia just to eat this). New owners have kept the taste of the original owners, and are friendly. Hawker centre is a bit dated but that's not something I should find fault with",good,0.5424,excellent,0.808,good,0.9833,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"Dine in hawker, no reservations. Free sitting ofc. Curry fish & mutton sold out relatively fast.",good,0.9696,average,0.8157,average,0.9597,4,3,3
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,3,"Noticed the Michelin Bib 2024 sign. Not wowed by the attitude of the uncle taking orders though. Wanted to place an order for the next day, so asked him a simple qn ""你们开到几点"" only to be met with a ""没有开到几点的，卖完就收lor!"". It wasn't as much the content of his answer as the spirit and tone in which he replied, which smacked of arrogance and negativity. I bought 2 packets of chicken curry and left. And after tasting their watery, over-spiced version of chicken curry, it seems I don't need or want to place any order in future either!",poor,0.901,average,0.5983,poor,0.6047,2,3,2
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,5,"Their mutton curry is my favorite. 2 pax ordered mutton, chicken and veg!!",good,0.7075,excellent,0.5998,good,0.983,4,5,4
ChIJmVCnyRgQ2jERWhojEMyNiEY,Na Na Curry,4,"21/5/2025
Had curry veggie ($3.50) for dinner, was quite good & relatively spicy. Love their curry pork ribs & curry mutton too.",good,0.9417,excellent,0.4192,good,0.9933,4,5,4
ChIJD2NmYwAP2jERgF_kHfBkojk,Na Oh,5,"Tucked within the calm grounds of the Hyundai Motor Group Innovation Center in Singapore, this restaurant offers something quite different from the city’s usual dining scene.

The experience revolves around Korean cuisine, but interpreted through a modern and thoughtful lens. The menu draws inspiration from traditional Korean flavours and seasonal ingredients, presenting them in a way that feels both refined and quietly creative.

Courses arrive carefully composed, each dish telling a small part of a larger story about Korean culinary heritage. The flavours feel balanced and elegant rather than heavy, allowing the ingredients to take centre stage.

The space itself is serene and minimalist, encouraging diners to slow down and focus on the meal as it unfolds.

It is less about spectacle and more about reflection. A thoughtful table where tradition and modern interpretation meet gently.",good,0.7902,excellent,0.8087,good,0.9664,4,5,4
ChIJD2NmYwAP2jERgF_kHfBkojk,Na Oh,4,"Interesting location. Nice decor. Spacious seating from one table to another so we have privacy in our conversation. Straight forward set lunch menu with choice of 3 mains to choose from. Beautiful presentation. Welcome seaweed soup was a bit salty. And prefer it hot than cold. Pork soup was also a bit too salty. The chili /dipping sauce for the zucchini flower too was salty . Otherwise it was delicious and perfect!

We r back again and menu is now Winter and every single items are very delicious! I had the galbijim and beef is so fragrant and tasty! Tried my friends fish it’s also very good. Even the pork dish is fantastic!",good,0.6162,good,0.503,good,0.9874,4,4,4
ChIJD2NmYwAP2jERgF_kHfBkojk,Na Oh,5,"If you have a chance to try Michelin star quality of course- meal of seasonal ingredients from Korea with great service spending just SGD$78++, you must go. And Na Oh is that place.",good,0.9433,excellent,0.9369,good,0.952,4,5,4
ChIJD2NmYwAP2jERgF_kHfBkojk,Na Oh,5,"Second time here, and it was just as amazing as our first visit. The price is definitely worth it for the portion and variety. Hope to be back soon!",good,0.9814,excellent,0.7828,good,0.9492,4,5,4
